ID,Institution Name,Street,City,State,ZIP,Chief Name,Chief Title,Telephone,URL,Alias,System,County,Longitude,Latitude,
237570,Morgantown Beauty College Inc,276 Walnut St,Morgantown,WV,26505-5430,Michael Sodomick,President,30429284750,www.MorgantownBeautyCollege.com,,,Monongalia County,-79.954318,39.628855,
237598,Mountain State College,1508 Spring St,Parkersburg,WV,26101-3993,Judith Sutton,President,3044855487,www.msc.edu,,,Wood County,-81.548718,39.273182,
237604,Everest Institute-Cross Lanes,5514 Big Tyler Rd,Cross Lanes,WV,25313,Maryland,School President,3047766290,www.everest.edu/campus/cross_lanes,,Corinthian Colleges Inc.,Kanawha County,-81.789864,38.422839,
237613,Opportunities Industrialization Center,120 Jackson St,Fairmont,WV,26554,Philip Keith,Executive Director,3043668142,www.oicwv.org,,,Marion County,-80.144976,39.485033,
237640,Ohio Valley University,#1 Campus View Drive,Vienna,WV,26105-8000,Harold Shank,President,3048656000,www.ovu.edu,,,Wood County,-81.5392,39.31236,
237686,West Virginia University at Parkersburg,300 Campus Drive,Parkersburg,WV,26104,Marie Foster Gnage,President,3044248000,www.wvup.edu,,,Wood County,-81.506192,39.216379,
237701,Potomac State College of West Virginia University,101 Fort Ave,Keyser,WV,26726,Leonard A. Colelli,Campus Provost,3047886820,www.potomacstatecollege.edu,,West Virginia Higher Education Policy Commission,Mineral County,-78.983175,39.436935,
237729,Academy of Careers and Technology,390 Stanaford Rd,Beckley,WV,25801,Charles Pack,Principal,3.04E+12,www.wvact.net,,Raleigh County Board of Education,Raleigh County,-81.168609,37.799775,
237783,Salem International University,223 W Main St,Salem,WV,26426,Madan V. Nelanuthala,President,3043261109,www.salemu.edu,,,Harrison County,-80.571767,39.288632,
237792,Shepherd University,301 North King St,Shepherdstown,WV,25443,Suzanne Shipley,President,3048765000,WWW.SHEPHERD.EDU,Shepherd,West Virginia Higher Education Policy Commission,Jefferson County,-77.804844,39.434319,
237817,Southern West Virginia Community and Technical College,Dempsey Branch Road,Mount Gay,WV,25637,Joanne Tomblin,President,3048967098,www.southernwv.edu,,,Logan County,-82.023014,37.851756,
237844,Fred W Eberle Technical Center,Rte 5 Box 2,Buckhannon,WV,26201,Michael Cutright,Director,3044721259,fetc.edu,,West Virginia Higher Education Policy Commission,Upshur County,-80.225278,39.001908,
237880,West Virginia School of Osteopathic Medicine,400 N Lee St,Lewisburg,WV,24901,"Michael D. Adelman, D.O., J.D., D.P.M",President,3046456270,www.wvsom.edu,,Mary Hardin-Baylor,Greenbrier County,-80.438644,37.803879,
237899,West Virginia State University,Rte 25,Institute,WV,25112-1000,Brian O. Hemphill,President,3047663000,www.wvstateu.edu,,,Kanawha County,-81.76802,38.379002,
237905,West Virginia University Hospital Departments of Rad Tech and Nutrition,Medical Ctr Dr,Morgantown,WV,26506-8062,Bruce McClymmonds,President,3045984251,www.wvuhradtech.com,,,Monongalia County,-79.964727,39.650535,
237932,West Liberty University,208 University Drive,West Liberty,WV,26074,Mr. Robin C. Capehart,President,3043365000,www.westliberty.edu/,,,Ohio County,-80.604054,40.162473,
237950,West Virginia University Institute of Technology,405 Fayette Pike,Montgomery,WV,25136,Carolyn Long,Campus Executive Officer,3044421000,www.wvutech.edu,,West Virginia Higher Education Policy Commission,Fayette County,-81.325199,38.179427,
237969,West Virginia Wesleyan College,59 College Ave,Buckhannon,WV,26201-2994,Dr. Pamela J. Balch,President,3044738000,www.wvwc.edu,,,Upshur County,-80.217094,38.990476,
237978,West Virginia Business College-Wheeling,1052 Main St,Wheeling,WV,26003,James Weir,Chief Finance and Compliance Officer,3.04E+11,www.wvbc.edu,,,Ohio County,-80.7227,40.063518,
237987,West Virginia Junior College-Charleston,1000 Virginia St E,Charleston,WV,25301,Thomas A. Crouse,Executive Director,3043452820,www.wvjc.edu,,West Virginia Junior College Inc.,Kanawha County,-81.634358,38.347929,
237996,West Virginia Junior College-Morgantown,148 Willey St,Morgantown,WV,26505,Patricia Callen,Director,3042968282,www.wvjc.edu,,,Monongalia County,-79.954803,39.63264,
238005,International Beauty School 4,201 West King Street,Martinsburg,WV,25401,Jorgina Andrawos,Director,3042634929,www.theinternationalbeautyschool.com,,,Berkeley County,-77.964891,39.454573,
238014,West Virginia Northern Community College,1704 Market St.,Wheeling,WV,26003-3699,Dr. Martin J. Olshinsky,President,3042335900,www.wvncc.edu/,,West Virginia Community and Technical College System,Ohio County,-80.721548,40.063736,
238032,West Virginia University,"Stewart Hall, 1500 University Avenue",Morgantown,WV,26506-6201,E. Gordon Gee,President,3042930111,www.wvu.edu/,West Virginia,West Virginia Higher Education Policy Commission,Monongalia County,-79.953926,39.63468,
238078,Wheeling Jesuit University,316 Washington Ave,Wheeling,WV,26003,James Fleming,President,3042432000,www.wju.edu,,,Ohio County,-80.690804,40.070873,
238096,Wood County School of Practical Nursing,300 Campus Drive,Parkersburg,WV,26104,Beth Carter,Coordinator,3044248305,wcvt.wood.tec.wv.us/,,,Wood County,-81.50573,39.21676,
238166,Advanced Institute of Hair Design-Glendale,5780 N. Port Washington Rd.,Glendale,WI,53217,Penny Rushing,Chief Executive Officer,4149672000,www.vicibeautyschool.com,,,Milwaukee County,-87.916376,43.12092,
238175,VICI Aveda Institute,4111 S. 108th Street,Greenfield,WI,53228,Penny Rushing,Chief Executive Officer,4145251700,www.vicibeautyschool.com,,,Milwaukee County,-88.047841,42.969138,
238193,Alverno College,3400 S 43rd  St,Milwaukee,WI,53234-3922,Mary J. Meehan,President,4143826000,www.alverno.edu,,,Milwaukee County,-87.965498,42.983518,
238263,Madison Area Technical College,1701 Wright St,Madison,WI,53704-2599,Jack E Daniels III,President,6082466100,madisoncollege.edu,,Wisconsin Technical College System,Dane County,-89.330294,43.121624,
238324,Bellin College,3201 Eaton Road,Green Bay,WI,54311,Dr. Connie Boerst,President/Chief Executive Officer,9.20E+13,www.bellincollege.edu,,Bellin Health Systems,Brown County,-87.921722,44.468277,
238333,Beloit College,700 College St,Beloit,WI,53511-5595,Dr. Scott Bierman,President,6083632000,www.beloit.edu,Beloit College,,Rock County,-89.03147,42.50363,
238397,Blackhawk Technical College,6004 County Road G,Janesville,WI,53547-5009,Thomas C Eckert,President,6087586900,www.blackhawk.edu,,,Rock County,-89.016161,42.593217,
238430,Cardinal Stritch University,6801 N Yates Rd,Milwaukee,WI,53217-3985,"Dr. James P. Loftus, Ph.D.",President,4144104000,www.stritch.edu,,,Milwaukee County,-87.909045,43.139752,
238458,Carroll University,100 N East Ave,Waukesha,WI,53186,Douglas N. Hastad,President,2625471211,www.carrollu.edu,,,Waukesha County,-88.227962,43.004647,
238476,Carthage College,2001 Alford Park Dr,Kenosha,WI,53140-1994,Gregory S. Woodward,President,2625518500,www.carthage.edu,,,Kenosha County,-87.820706,42.622893,
238573,Columbia College of Nursing,4425 N Port Washington Rd,Glendale,WI,53212,Jill Winters,Dean and CEO,4143262330,www.ccon.edu,,,Milwaukee County,-87.918171,43.09748,
238616,Concordia University-Wisconsin,12800 N Lake Shore Dr,Mequon,WI,53097-2402,Patrick Ferry,President,2622435700,www.cuw.edu,,Concordia University System,Ozaukee County,-87.916628,43.254217,
238661,Edgewood College,1000 Edgewood College Drive,Madison,WI,53711-1997,Daniel Carey,President,6086634861,www.edgewood.edu,,,Dane County,-89.422122,43.058727,
238722,Fox Valley Technical College,1825 N Bluemound Dr,Appleton,WI,54912-2277,Dr. Susan May,President,9207355600,www.fvtc.edu,,Wisconsin Technical College System,Outagamie County,-88.45893,44.283174,
238759,Gateway Technical College,3520 30th Ave,Kenosha,WI,53144-1690,Dr. Bryan Albrecht,President,2625642200,www.gtc.edu,,,Kenosha County,-87.846695,42.605677,
238786,Gill-Tech Academy of Hair Design,230 S. McCarthy Rd,Appleton,WI,54914-8613,Sheryl Bruemmer,Executive Director,9207398684,www.gill-tech.com,,,Outagamie County,-88.487234,44.268381,
238810,The Salon Professional Academy-Eau Claire,3408 Mall Drive,Eau Claire,WI,54701-7633,William Rauckman,Chief Executive Officer,7158352345,tspaeauclaire.com,,,Eau Claire County,-91.461714,44.783374,
238892,ITT Technical Institute-Greenfield,6300 W Layton Ave,Greenfield,WI,53220-4612,Jarvis Racine,Director,4142829494,www.itt-tech.edu,,ITT Educational Services Inc.,Milwaukee County,-87.993353,42.960006,
238935,DeVry University-Wisconsin,"411 E. Wisconsin Ave., Suite 300",Milwaukee,WI,53202-4400,Jeunet Davenport,Campus Director,4142787677,www.devry.edu,,,Milwaukee County,-87.909692,43.038897,
238980,Lakeland College,"W3718 South Drive, Cth M",Plymouth,WI,53073,Daniel W. Eck,President of the College,9205652111,www.lakeland.edu,,,Sheboygan County,-87.884956,43.841863,
239008,Lakeshore Technical College,1290 North Avenue,Cleveland,WI,53015-1414,Dr. Michael Lanser,President,9206931000,www.gotoltc.edu,,Wisconsin Technical College System,Manitowoc County,-87.75454,43.924774,
239017,Lawrence University,College Ave,Appleton,WI,54911,Mark Burstein,President,9208327000,www.lawrence.edu,,,Outagamie County,-88.397822,44.261323,
239071,Maranatha Baptist University,745 West Main Street,Watertown,WI,53094,Marty Marriott,President,9.20E+13,www.mbbc.edu,,,Jefferson County,-88.735055,43.195709,
239080,Marian University,45 S National Ave,Fond Du Lac,WI,54935-4699,Robert A. Fale,President,9209237600,www.marianuniversity.edu,,,Fond du Lac County,-88.420638,43.777411,
239105,Marquette University,1250 W Wisconsin Avenue,Milwaukee,WI,53233,Dr. Michael Lovell,President,4142887710,www.marquette.edu,,,Milwaukee County,-87.928121,43.038766,
239132,Empire Beauty School-Madison,6414 Odana Road,Madison,WI,53717-1111,Michael Bouman,President/COO,8009204593,www.empire.edu,,EEG Inc.,Dane County,-89.49087,43.055346,
239169,Medical College of Wisconsin,8701 Watertown Plank Road,Milwaukee,WI,53226-0509,"John R. Raymond, Sr., MD","President, Chief Executive Officer",4149558296,www.mcw.edu,,,Milwaukee County,-88.022698,43.044108,
239220,Mid-State Technical College,500 32nd St N,Wisconsin Rapids,WI,54494,Sue Budjac,President,7154225301,www.mstc.edu,,,Wood County,-89.783449,44.391219,
239248,Milwaukee Area Technical College,700 W State St,Milwaukee,WI,53233-1443,Dr. Michael Burke,President,4142976370,matc.edu,,Wisconsin Technical College System,Milwaukee County,-87.920818,43.04359,
239309,Milwaukee Institute of Art & Design,273 E Erie St,Milwaukee,WI,53202-6003,Neil Hoffman,President,4148473200,www.miad.edu,,,Milwaukee County,-87.907925,43.030917,
239318,Milwaukee School of Engineering,1025 N Broadway,Milwaukee,WI,53202-3109,Hermann Viets,President,8003326763,www.msoe.edu,,,Milwaukee County,-87.907691,43.045364,
239372,Moraine Park Technical College,235 N National Avenue,Fond du Lac,WI,54936-1940,Dr. Sheila Ruhland,President,9209292483,www.morainepark.edu,,Wisconsin Technical College System,Fond du Lac County,-88.417656,43.785224,
239390,Mount Mary University,2900 N. Menomonee River Pky,Milwaukee,WI,53222-4597,Eileen Schwalbach,President,4142584810,www.mtmary.edu/,,,Milwaukee County,-88.030594,43.072303,
239424,Nashotah House,2777 Mission Rd,Nashotah,WI,53058-9793,"Edward L Salmon, Jr.",Dean and President,2626466500,www.nashotah.edu,,,Waukesha County,-88.414635,43.093621,
239442,Nicolet Area Technical College,Hwy G South,Rhinelander,WI,54501-0518,Elizabeth Burmaster,President,7153654410,www.nicoletcollege.edu,,Wisconsin Technical College System,Oneida County,-89.425055,45.609542,
239460,Northcentral Technical College,1000 Campus Dr,Wausau,WI,54401-1899,Dr. Lori Weyers,President,7156753331,www.ntc.edu,,Wisconsin Technical College System,Marathon County,-89.648419,44.984837,
239488,Northeast Wisconsin Technical College,2740 W Mason St,Green Bay,WI,54307-9042,H Jeffrey Rafn,President,9204985400,www.nwtc.edu,,Wisconsin Technical College System,Brown County,-88.105976,44.526342,
239503,Northland International University,W10085 Pike Plains Rd,Dunbar,WI,54119-9285,Daniel Patz,President,7153246900,www.ni.edu,,,Marinette County,-88.095933,45.58114,
239512,Northland College,1411 Ellis Avenue,Ashland,WI,54806-3999,Michael Miller,President,7156821699,www.northland.edu,,,Ashland County,-90.874991,46.578983,
239628,Ripon College,300 West Seward Street,Ripon,WI,54971-0248,Zach P. Messitte,President,9207488115,www.ripon.edu,,,Fond du Lac County,-88.8426,43.842383,
239637,Sacred Heart School of Theology,7335 S Hwy 100,Franklin,WI,53132,Very Rev. Msgr. Ross Shecterle,President-Rector,4144258300,www.shst.edu,,,Milwaukee County,-88.04438,42.910829,
239716,Saint Norbert College,100 Grant St,De Pere,WI,54115-2099,Thomas Kunkel,President,9203373181,www.snc.edu,,,Brown County,-88.067301,44.444651,
239743,Silver Lake College of the Holy Family,2406 S Alverno Rd,Manitowoc,WI,54220-9319,"Chris E. Domes, Ed.D.",President,9206846691,www.sl.edu/,,,Manitowoc County,-87.742961,44.071038,
239877,State College of Beauty Culture Inc,1930 Grand Avenue,Wausau,WI,54403,Andrea L Burns,President,7158452888,www.statecollegeofbeauty.com,,,Marathon County,-89.625182,44.958536,
239910,Southwest Wisconsin Technical College,1800 Bronson Blvd,Fennimore,WI,53809-9778,Duane M. Ford,President,6088223262,www.swtc.edu,,Wisconsin Technical College System,Grant County,-90.637714,42.976238,
239929,Bryant & Stratton College-Milwaukee,310 W. Wisconsin Avenue Suite 500,Milwaukee,WI,53203-2608,Stephen McEvoy,Campus Direcor,4142765200,www.bryantstratton.edu,,Bryant & Stratton College,Milwaukee County,-87.915286,43.039176,
240055,University of Wisconsin Colleges,780 Regent St,Madison,WI,53708-8680,Ray Cross,Chancellor,6082621783,www.uwc.edu,,University of Wisconsin System,Dane County,-89.404531,43.071583,
240107,Viterbo University,900 Viterbo Drive,La Crosse,WI,54601-8804,Dr. Richard Artman,President,6087963000,www.viterbo.edu,,,La Crosse County,-91.244095,43.802291,
240116,Chippewa Valley Technical College,620 W Clairemont Ave,Eau Claire,WI,54701-6162,Bruce Barker,President,7158336200,www.cvtc.edu,,Wisconsin Technical College System,Eau Claire County,-91.505675,44.794867,
240125,Waukesha County Technical College,800 Main Street,Pewaukee,WI,53072-4601,"Barbara Prindiville, Ph.D.",President,2626915566,www.wctc.edu,,Wisconsin Technical College System,Waukesha County,-88.258805,43.070112,
240170,Western Technical College,400 Seventh St. North,La Crosse,WI,54601,J Lee Rasch EdD,President,6087859200,www.westerntc.edu,,Wisconsin Technical College System,La Crosse County,-91.246249,43.815147,
240189,University of Wisconsin-Whitewater,800 W Main St,Whitewater,WI,53190-1790,Richard Telfer,Chancellor,2624721234,www.uww.edu,UW-Whitewater,University of Wisconsin System,Walworth County,-88.742368,42.835563,
240198,Wisconsin Indianhead Technical College,505 Pine Ridge Drive,Shell Lake,WI,54871-8727,Bob Meyer,President,7154682815,www.witc.edu,,Wisconsin Technical College System,Washburn County,-91.916484,45.747831,
240213,Wisconsin School of Professional Psychology,9120 W Hampton Ave,Milwaukee,WI,53225-4960,Kathleen M Rusch,President,4144649777,www.wspp.edu,,,Milwaukee County,-88.026735,43.105054,
240240,Paul Mitchell the School-Green Bay,3450 S. Packerland Dr.,De Pere,WI,54115,Stephen Paul,President,9203368888,greenbay.paulmitchell.edu/green-bay-wi,,,Brown County,-88.115101,44.468073,
240268,University of Wisconsin-Eau Claire,105 Garfield Avenue,Eau Claire,WI,54702-4004,Dr. James C. Schmidt,Chancellor,7158362637,www.uwec.edu,Wisconsin-Eau Claire,University of Wisconsin System,Eau Claire County,-91.500432,44.798431,
240277,University of Wisconsin-Green Bay,2420 Nicolet Dr,Green Bay,WI,54311-7001,Thomas K. Harden,Chancellor,9204652000,www.uwgb.edu,,University of Wisconsin System,Brown County,-87.920499,44.531102,
240329,University of Wisconsin-La Crosse,1725 State St,La Crosse,WI,54601-9959,Joe Gow,Chancellor,6087858000,www.uwlax.edu,,University of Wisconsin System,La Crosse County,-91.230149,43.815295,
240338,Wisconsin Lutheran College,8800 W Bluemound Rd,Milwaukee,WI,53226-4699,Daniel W. Johnson,President,4144438800,wlc.edu,,,Milwaukee County,-88.022718,43.036943,
240365,University of Wisconsin-Oshkosh,800 Algoma Blvd,Oshkosh,WI,54901,Richard H. Wells,Chancellor,9204241234,www.uwosh.edu,,University of Wisconsin System,Winnebago County,-88.549282,44.024985,
